"ano","idade","sexo","grupo","pop","obito","logmx","logmx.hat","logmx.hat.inf","logmx.hat.sup"
2015,99,"m","api.urb",415,116,-1.27468832912433,-1.15543456126319,-1.22164387702451,-1.08922524550186
2015,100,"m","api.urb",228,91,-0.918486122437591,-1.10031575293362,-1.18302103878205,-1.01761046708519
2015,101,"m","api.urb",146,45,-1.17694413193802,-1.04839694460405,-1.14826672097988,-0.948527168228229
2015,102,"m","api.urb",75,22,-1.22644566017799,-0.999978136274486,-1.11738809016188,-0.882568182387088
2015,103,"m","api.urb",42,16,-0.965080896043587,-0.955459327944918,-1.09063898404273,-0.820279671847108
2015,104,"m","api.urb",27,12,-0.810930216216329,-0.914940519615351,-1.06803950291048,-0.761841536320224
2015,105,"m","api.urb",15,13,-0.143100843640673,-0.878821711285783,-1.04994264823296,-0.707700774338609
2015,106,"m","api.urb",10,2,-1.6094379124341,-0.845802902956216,-1.03501909821908,-0.656586707693354
2015,107,"m","api.urb",5,1,-1.6094379124341,-0.816684094626649,-1.02404966349049,-0.609318525762803
2015,108,"m","api.urb",2,0,-Inf,-0.790965286297081,-1.01652128125864,-0.565409291335527
2015,109,"m","api.urb",0,0,NA,-0.768446477967514,-1.01222476184113,-0.524668194093899
2015,110,"m","api.urb",1,0,-Inf,-0.765327669637947,-1.02735345773147,-0.503301881544425
