ano;idade;sexo;grupo;pop;obito
2015;98;m;api.urb;525;166
2015;99;m;api.urb;415;116
2015;100;m;api.urb;228;91
2015;101;m;api.urb;146;45
2015;102;m;api.urb;75;22
2015;103;m;api.urb;42;16
2015;104;m;api.urb;27;12
2015;105;m;api.urb;15;13
2015;106;m;api.urb;10;2
2015;107;m;api.urb;5;1
2015;108;m;api.urb;2;0
2015;109;m;api.urb;0;0
2015;110;m;api.urb;1;0
2015;111;m;api.urb;0;0
2015;112;m;api.urb;1;0
2015;113;m;api.urb;1;0
2015;114;m;api.urb;0;0
2015;115;m;api.urb;0;0
2015;65;m;api.rur;127085;1902
2015;66;m;api.rur;119270;1938
2015;67;m;api.rur;122826;2194
2015;68;m;api.rur;113903;2236
2015;69;m;api.rur;106079;2274
2015;70;m;api.rur;100923;2442
2015;71;m;api.rur;101898;2611
2015;72;m;api.rur;95841;2634
2015;73;m;api.rur;88737;2790
2015;74;m;api.rur;81215;2805
2015;75;m;api.rur;89621;3328
2015;76;m;api.rur;76701;3108
2015;77;m;api.rur;69023;3091
2015;78;m;api.rur;63957;3253
2015;79;m;api.rur;64516;3457
2015;80;m;api.rur;54910;3278
2015;81;m;api.rur;49493;3343
2015;82;m;api.rur;47775;3553
2015;83;m;api.rur;47017;3744
2015;84;m;api.rur;41913;3622
2015;85;m;api.rur;37490;3620
2015;86;m;api.rur;30302;3377
2015;87;m;api.rur;25859;3024
2015;88;m;api.rur;22673;3004
2015;89;m;api.rur;19867;2728
2015;90;m;api.rur;17754;2623
2015;91;m;api.rur;14791;2252
2015;92;m;api.rur;12149;2046
2015;93;m;api.rur;9810;1754
2015;94;m;api.rur;8440;1492
2015;95;m;api.rur;8015;1374
2015;96;m;api.rur;6330;1139
2015;97;m;api.rur;5417;1042
2015;98;m;api.rur;4440;838
2015;99;m;api.rur;3540;644
2015;100;m;api.rur;2661;505
2015;101;m;api.rur;1750;409
2015;102;m;api.rur;1206;271
2015;103;m;api.rur;1011;229
2015;104;m;api.rur;728;176
2015;105;m;api.rur;541;110
2015;106;m;api.rur;267;49
2015;107;m;api.rur;232;46
2015;108;m;api.rur;197;46
2015;109;m;api.rur;121;16
2015;110;m;api.rur;59;8
2015;111;m;api.rur;23;4
2015;112;m;api.rur;18;5
2015;113;m;api.rur;23;1
2015;114;m;api.rur;17;3
2015;115;m;api.rur;0;1
2015;65;m;bpc;34306;691
2015;66;m;bpc;47748;1420
2015;67;m;bpc;53674;1715
2015;68;m;bpc;54858;1866
2015;69;m;bpc;53099;1973
2015;70;m;bpc;52914;2033
2015;71;m;bpc;55466;2217
2015;72;m;bpc;52436;2294
2015;73;m;bpc;47478;2236
2015;74;m;bpc;44379;2245
2015;75;m;bpc;47220;2380
2015;76;m;bpc;37650;2234
2015;77;m;bpc;31482;1940
2015;78;m;bpc;27787;1910
2015;79;m;bpc;29267;2071
2015;80;m;bpc;25923;2103
2015;81;m;bpc;20592;1698
2015;82;m;bpc;17596;1577
2015;83;m;bpc;15309;1487
2015;84;m;bpc;12786;1318
2015;85;m;bpc;10622;1083
2015;86;m;bpc;7311;877
2015;87;m;bpc;5908;746
2015;88;m;bpc;4516;620
2015;89;m;bpc;3223;455
2015;90;m;bpc;2356;328
2015;91;m;bpc;1699;240
2015;92;m;bpc;1364;215
2015;93;m;bpc;993;175
2015;94;m;bpc;808;142
2015;95;m;bpc;788;122
2015;96;m;bpc;494;93
2015;97;m;bpc;458;83
2015;98;m;bpc;320;59
2015;99;m;bpc;296;55
2015;100;m;bpc;217;56
2015;101;m;bpc;161;34
2015;102;m;bpc;176;32
2015;103;m;bpc;137;14
2015;104;m;bpc;94;11
2015;105;m;bpc;80;15
2015;106;m;bpc;43;7
2015;107;m;bpc;45;5
2015;108;m;bpc;59;9
2015;109;m;bpc;68;13
2015;110;m;bpc;40;7
2015;111;m;bpc;20;3
2015;112;m;bpc;10;0
2015;113;m;bpc;6;2
2015;114;m;bpc;4;2
2015;115;m;bpc;3;0
